hogID,STATION,STATION NAME,LATITUDE,LONGITUDE,elevation,dateSample,tempAverage,tempMax,tempMin
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-08,57.4,68.8,45.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-09,57.7,69.2,46.2
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-10,58,69.5,46.4
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-11,58.2,69.8,46.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-12,58.5,70.2,46.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-13,58.8,70.5,47.1
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-14,59.1,70.8,47.4
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-15,59.4,71.2,47.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-16,59.7,71.5,47.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-17,59.9,71.8,48.1
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-18,60.2,72.1,48.3
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-19,60.5,72.4,48.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-20,60.8,72.7,48.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-21,61,72.9,49.1
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-22,61.3,73.2,49.4
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-23,61.6,73.5,49.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-24,61.8,73.7,49.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-25,62.1,74,50.2
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-26,62.4,74.2,50.5
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-27,62.6,74.5,50.8
